Level,Sentence,level_id,tense ,tense_id
C1,Each of the constructions shows our fascination with the sun,4,present simple,15
C1,Ed has become a real fashionista since he started working for that magazine,4,present simple,15
C1,In tomorrow's fast-moving world; companies will need to come up with innovative solutions,4,present simple,15
C1,One of the most amazing feats of the human brain is that of hearing and listening,4,present simple,15
C1,One idea to improve communication would be an in-house social media feed,4,present simple,15
C1,The feisty heroine is a schoolgirl who becomes a zombie,4,present simple,15
C1,Eric; could you stop fiddling with your phone; please,4,present simple,15
C1,This loan is a good temporary solution to my financial woes,4,present simple,15
C1,Place the garlic and bread in a food processor and chop finely,4,present simple,15
C1,I love wearing fleece jumpers in the winter,4,present continuous,11
C1,This type of person is flexible and open to new ideas,4,present simple,15
C1,With graphene; scientists say we will be able to produce a new generation of flexible phones and tablets,4,present simple,15
C1,If you don't give positive feedback; employees may simply float along,4,present simple,15
C1,We've never been flooded with new ideas for products,4,present perfect passive,12
C1,There was a real possibility that the whole scheme would be a flop,4,future simple,7
C1,The sauce goes nice and fluffy when you add eggs to it,4,present simple,15
C1,Once again; you're fooled by your feelings,4,present simple passive,14
C1,I find my job; for the most part; really interesting,4,present continuous,11
C1,Some people don't like forking out large amounts of money on new clothes,4,present simple,15
C1,Everyone is dressed in formal clothes; and you're in jeans and a T-shirt,4,present simple,15
C1,Communication of change should also be done formally; through written documents,4,future simple passive,6
C1,Changes in technology are affecting the format of dictionaries,4,present continuous,11
C1,There was something about the story that was really mechanical and formulaic,4,past simple,23
C1,Could you forward me that email from Human Resources; please,4,present simple,15
C1,The World Responsible Tourism Awards were founded in 2004,4,past simple passive,22
C1,My glasses are less fragile because they're made of plastic; not glass,4,present simple,15
C1,£500? Frankly; I'm not really happy with that,4,present simple,15
C1,The proportion of scientific papers which are fraudulent is increasing,4,present simple,15
C1,You shouldn't make any frivolous decisions; you may regret them later,4,future simple,7
C1,We'd like you to take care of the Miller account from now on,4,present simple,15
C1,The Industrial Revolution was fuelled by the wealth and power that existed in Europe at the time,4,past simple passive,22
C1,The emergency services were called in because the waste was giving off toxic fumes,4,present simple,15
C1,The company could fund social events out of the day-to-day budget,4,future simple,7
C1,I felt frustrated when my brand new laptop kept crashing,4,present simple,15
C1,Spanish business culture has been going through rapid and fundamental changes,4,present perfect continuous,9
C1,This invention of the compass was the key to a fundamental shift in the economics of the world,4,past simple,23
C1,I never make a fuss in restaurants; even if they bring me the wrong food,4,present simple,15
C1,I don't use this gadget any more because it seems to use an excessive amount of power,4,present simple,15
C1,I've added salt and pepper to the aubergine layer and brushed it generously with olive oil,4,present perfect,13
C1,This now needs to cook gently for at least half an hour,4,present simple,15
C1,Early humans needed their hands to communicate with gestures,4,present simple,15
C1,There were quite a few bits that I just couldn't get my head round,4,future simple,7
C1,I prefer to spend my free time getting away from it all,4,present simple,15
C1,If my neighbour had a noisy dog it would really get on my nerves,4,future simple,7
C1,I don't get on with my sister; we're always arguing,4,present simple,15
C1,I had to put my trip off and get on with fulfilling the order,4,present simple,15
C1,The company had to get rid of him because he was a troublemaker,4,present simple,15
C1,He's really ambitious and is desperate to get to the top,4,present simple,15
C1,This type of person is willing to get their hands dirty,4,present simple,15
C1,What's the best way to get my hands on some quick money,4,present simple,15
C1,What I feel like doing on a Friday night is having a get-together with my friends,4,present continuous,11
C1,She looked as if she had seen a ghost,4,past perfect,21
C1,Will you give me a hand with this report,4,future simple,7
C1,Passing my exam gave me a lift. I feel hopeful about the future now,4,present simple,15
C1,The plastic wrapping was giving off a nasty smell,4,present simple,15
C1,Can you tell us why you decided to give up plastic,4,present simple,15
C1,There was a lot of pressure; but the women couldn't give in,4,future simple,7
C1,Fresh milk will go off very quickly if you don't put it in a fridge,4,present simple,15
C1,Going overdrawn at the bank is nonsensical because you end up owing them money,4,present simple,15
C1,If we don't do something; the whole company will go under,4,present simple,15
C1,Smartphone ownership is going up all the time,4,present continuous,11
C1,If a video or photo goes viral; it can be seen by millions of people,4,present simple,15
C1,Sometimes you have to grab an opportunity when it presents itself,4,present simple,15
C1,I've grated some cheese and I'm going to melt that into the white sauce,4,present simple,15
C1,You should try using this new organic whitening toothpaste; it's good stuff,4,present simple,15
C1,You've given me a great deal of help; I'm really grateful,4,present simple,15
C1,While on duty; soldiers would put meat on their swords and grill it over an open fire,4,present simple,15
C1,They all looked grim after they heard the news about the factory closing,4,past simple,23
C1,He gave a gritty performance as a war veteran in his latest film,4,past simple,23
C1,At a guesstimate; there were about 200 people there,4,past simple,23
C1,Talented hackers can have a huge influence on the global economy,4,future simple,7
C1,I've been living here for ten years but I only have a handful of good friends,4,present simple,15
C1,You need to handle this situation with a lot of care,4,present simple,15
C1,Do you need me to print you out a hard copy of these files,4,present simple,15
C1,I'm a bit hard up at the moment so I'm not having a holiday this year,4,present simple,15
C1,The UK has a long history of trading and colonial links with other countries,4,present simple,15
C1,I don't think my parents have ever had an argument in front of me,4,present simple,15
C1,The students have the highest regard for their English teacher,4,present simple,15
C1,The people who live in the retirement flats don't tend to have any major health care issues,4,present simple,15
C1,We'd end up having a heated argument,4,future continuous passive,2
C1,Children under the age of ten cannot be held responsible for their actions,4,future simple passive,6
C1,Why didn't you wear a crash helmet,4,present simple,15
C1,The heroine is an ordinary school teacher who has special powers,4,present simple,15
C1,How do they know that these trees are the right ones to hibernate in,4,present simple,15
C1,It's important to have high expectations of your colleagues,4,present simple,15
C1,The termite's nest involves highly sophisticated systems,4,present simple,15
C1,I was hired because of my background in psychology,4,past simple passive,22
C1,Hold on; what did you mean by that,4,present simple,15
C1,Who really holds the world's purse strings,4,present simple,15
C1,Words with two meanings are called 'homonyms',4,present simple passive,14
C1,Humans are hopelessly slow at running and swimming,4,present simple,15
C1,Many kebabs today are still cooked horizontally on a metal skewer,4,present simple passive,14
C1,The bacteria shine a light that allows the host animal to hunt at night,4,present simple,15
C1,The termite's nest has a special room that houses the queen,4,present simple,15
C1,Millions of monarch butterflies huddle together for warmth when they hibernate,4,present simple,15
C1,Their work could represent as much of a change to humanity as plastic did in the past,4,past simple,23
C1,The effect that energy drinks have is dramatic; teachers report hyperactivity,4,present simple,15
C1,I couldn't care less who wins the World Cup final,4,present simple,15
C1,As a child; I idolized my older brother,4,present simple,15
C1,Ignorance is no excuse for breaking the law,4,present continuous,11
C1,Politicians often propose laws that are ineffective and illthought through,4,present simple,15
C1,Our ancestors imitated natural sounds,4,past simple,23
C1,Members of the Superclass are immensely wealthy,4,present simple,15
C1,Total immersion in a language is the quickest way to become fluent,4,present simple,15
C1,Exposure to the sun is vital for the immune system,4,present simple,15
C1,Those wishing to implement change in Anglo-Saxon countries need to highlight benefits to the team,4,present simple,15
C1,Implicit memories are things that you don't have to think about,4,present simple,15
C1,Just because a person has a poor memory; this does not imply that he or she is not intelligent,4,present simple,15
C1,It's best to agree change with your team; rather than impose it on them,4,present simple,15
C1,Anything my patients say is treated in complete confidence,4,present simple,15
C1,It was the first day of the holidays and the children were in high spirits,4,past simple,23
C1,We were in low spirits because it had been raining all day,4,present simple,15
C1,Which is the best region in your country in terms of food,4,present simple,15
C1,Philip K Wrigley wanted to keep baseball in the public eye,4,present simple,15
C1,They're planning to build somewhere in the region of seven more metro lines,4,present simple,15
C1,I'm in two minds. What do you think,4,present simple,15
C1,I was determined to get into university; so I suppose that gave me the incentive,4,present simple,15
C1,Incidentally; Berlin is very bike-friendly; so you could cycle everywhere,4,present simple,15
C1,I thought the new CEO looked a bit incompetent,4,past simple,23
C1,Incredibly; the local teens jump off the bridge to go swimming in the water,4,present simple,15
C1,The manager appears indifferent to what his staff are feeling,4,present simple,15
C1,Transporting goods was extremely inefficient until the invention of the wheel,4,present simple,15
C1,Some hackers have the knowledge to infiltrate the world's information systems,4,present simple,15
C1,We now expect everything to be available infinitely more quickly than in the past,4,present simple,15
C1,Each of the regions in my country is influential in national politics,4,present simple,15
C1,Some of the cards people carry are only used infrequently,4,present simple,15
C1,I think smartphones are the most useful innovation of the last twenty years,4,present simple,15
C1,I think touchscreens were something genuinely innovative and took computers in a new direction,4,present simple,15
C1,People feel a sense of belonging; they are 'in' on an inside joke,4,present continuous,11
C1,We need to give all staff an insight into the thinking of different sections of the company,4,present simple,15
C1,She insisted on paying for the meal,4,present simple,15
C1,My history teacher was an inspiration to me when I was at school,4,past simple,23
C1,This is instalment number three in the nearly twenty-year-old series,4,present simple,15
C1,The new manager instigated a lot of changes in our working practices,4,past simple,23
C1,Chimpanzees certainly don't have the intellect that humans do,4,present simple,15
C1,It's thought that intense physical activity is better for you than gentler exercise,4,present simple,15
C1,Low-intensity exercise is less effective at burning fat than highintensity exercise,4,present continuous,11
C1,In the digital age; there is a real necessity for a live experience; for physical interaction,4,present simple,15
C1,I won't have the clients interfering too much in my work,4,future continuous,3
C1,The current trend towards internationalism is also here to stay,4,present simple,15
C1,How are we to interpret these findings,4,present simple,15
C1,The statistics are open to interpretation,4,present simple,15
C1,Last night's nature programme included an intriguing sequence about killer whales,4,past simple,23
C1,Responsible journalism involves not invading people's privacy,4,present simple,15
C1,Many people complain about the way English is invading other languages,4,present simple,15
C1,The number of international students is likely to reach seven million by 2020,4,present simple,15
C1,Invasion by foreign peoples has led to the adoption of many new expressions,4,present perfect,13
C1,At seventeen we think we are invulnerable,4,present simple,15
C1,It's ironic that compasses helped Europe to grow wealthy; because they were a Chinese invention,4,present simple,15
C1,The psychology of supporting a particular group or team seems mysterious and irrational,4,present simple,15
C1,The restaurant will be busy irrespective of what time we get there,4,present simple,15
C1,The constant complaints from my housemates got me very irritated,4,past simple,23
C1,It's thought that the dollar sign was first used on money bags issued by the United States Mint,4,past simple passive,22
C1,The effect that energy drinks have is dramatic; teachers report jittery behaviour,4,present simple,15
C1,I think job rotation's a great idea,4,present simple,15
C1,I suddenly realized that exams were just around the corner,4,past simple,23
C1,I'd try to keep my temper. It never helps to shout at people,4,present simple,15
C1,We keep our eyes and ears open for new things that we hear in the media,4,present simple,15
C1,I'm a pretty laid-back kind of guy,4,present simple,15
C1,Far fewer people have a landline than ten years ago,4,present simple,15
C1,No rocket is powerful enough to launch the completed space station in one go,4,present simple,15
C1,I hate lazing around doing nothing when I'm on holiday,4,present simple,15
C1,There are several key disadvantages to this approach,4,present simple,15
C1,New world economies are leading the way in numbers of international students,4,present continuous,11
C1,I came down to use the photocopier and somebody had left it jammed again,4,present simple,15
C1,A lobbyist works to persuade members of the government to pass beneficial legislation,4,present simple,15
C1,The film was let down by the poor special effects,4,past simple passive,22
C1,I can hardly fit my stuff into the case; let alone yours,4,present simple,15
C1,After drinking energy drinks; there is a sudden drop to lethargy and tiredness,4,present simple,15
C1,The unemployment rate has levelled off over the last couple of years,4,present perfect,13
C1,The government decided to levy a new tax on frozen food products,4,present simple,15
C1,'The Freedom Experiment' is about getting rid of your to-do list and doing liberating things instead,4,present simple,15
C1,Plastic is lightweight and has replaced many traditional materials,4,present simple,15
C1,There is a likelihood of snow later in the week,4,present simple,15
C1,Here is a brief introduction to the talks we have lined up for you this weekend,4,present simple,15
C1,As linguists point out; this theory doesn't account for all the other words in our vocabulary,4,present simple,15
C1,Literacy rates in most developing countries are still behind those in the developed world,4,present simple,15
C1,I'm living from hand to mouth at the moment; I never have any spare money,4,present simple,15
C1,I always live in the moment. Why worry about the future,4,present simple,15
C1,We loaded up our plates with as much food as possible at the buffet,4,past simple,23
C1,There are lobbyists working to represent the interests of universities and schools,4,present simple,15
C1,My mum looks after my niece every Friday when my sister is at work,4,present simple,15
C1,I looked up the word in an online dictionary,4,past simple,23
C1,I look up to my mum because she brought up five children on her own,4,present simple,15
C1,Future generations will look back on the present day as one of enormous technological advances,4,future simple,7
C1,I think Rupert looks down on me because I didn't go to a private school,4,present simple,15
C1,I have never lost money investing in the stock market,4,present perfect continuous,9
C1,Businesses have always complained about losing out to new ways of doing things,4,present simple,15
C1,We arrived at our hotel early; but; luckily; they let us check into our room,4,present simple,15
C1,Live performances have become more lucrative than recordings or downloads,4,present perfect,13
C1,I never spend money on luxuries like chocolate or flowers,4,present simple,15
C1,It seems m-commerce is on the increase,4,present simple,15
C1,The growth of m-learning is a huge opportunity for educational publishers,4,present simple,15
C1,At airports today; an increasing number of customers are switching to m-ticketing,4,present simple,15
C1,I had just told a guest that this VIP guy was a madman,4,past simple,23
C1,Drinks cans made of steel are magnetic; but those made of aluminium aren't,4,present simple,15
C1,They also maintain that it makes you burn more calories during the day,4,present simple,15
C1,She's my role model because she made it to the top in her industry,4,present simple,15
C1,The majority of people in the company feel that they aren't appreciated,4,present simple,15
C1,I'm keen to make a decision today,4,present simple,15
C1,Make a point of thanking people; even the office junior; when they help you,4,present simple,15
C1,We might be able to make an exception in this case,4,present simple,15
C1,I know people who struggle to make ends meet at the end of the month,4,present simple,15
C1,The speaker made reference to various people who I'd never heard of,4,past perfect,21
C1,It made my day when my colleague complimented me on my presentation,4,past simple,23
C1,Villagers in India are hunting a man-eating tiger that has killed six people,4,present continuous,11
C1,Most people I know try to manage their money,4,present simple,15
C1,Several governments have made it mandatory for cyclists to wear helmets,4,present simple,15
C1,Scottish mountains,4,present simple,15
C1,I've only ever driven manual cars; and I'm finding it hard to get used to an automatic,4,present simple,15
C1,Thanks to mass production and low cost; just about everyone has owned a bicycle,4,present simple,15
C1,Nanotechnology is the engineering of matter at the level of molecules,4,present simple,15
C1,I'm doing a degree in psychology as a mature student,4,present continuous,11
C1,There are many animals who have much superior hearing mechanisms to humans,4,present simple,15
C1,I'm melting the butter with some flour; and now I need to add some warm milk and beat it in,4,present simple,15
C1,Richard Dawkins was the first person to use the word 'meme',4,present simple,15
C1,They maintain that it speeds up metabolism,4,present simple,15
C1,There are various reasons why the idea of metamorphosis is so important in art and culture,4,present simple,15
C1,Bamako; the capital of Mali; has grown due to rural migration,4,present perfect,13
C1,It's difficult to experience true mindfulness in today's digital world,4,present simple,15
C1,Miraculously; everyone survived the train crash,4,past simple,23
C1,I'm afraid I think you're missing the point here,4,present simple,15
C1,My friends moan about having been forced to attend organized activities,4,present continuous passive,10
C1,We do mock exams at my school a couple of months before the real exams,4,present simple,15
C1,The Scandinavian model is often thought of as the best example of education and public services,4,present simple passive,14
C1,The results suggest that moderate exercise may improve memory,4,present simple,15
C1,We subconsciously modify our speech depending on who we're talking to,4,present simple,15
C1,On this course you'll do practical modules on how to build a dynamic surfboard,4,present simple,15
C1,Today there are a number of complementary monetary schemes around the world,4,present simple,15
C1,Some of the scenes between Martha and her husband are slightly monotonous,4,present simple,15
C1,If we bring a moody attitude; we'll probably have a depressing day,4,present simple,15
C1,I'd be so mortified; I wouldn't know what to say,4,present simple,15
C1,She was able to make a significant change to the motivation of her team,4,present simple,15
C1,Now we're going to move on to have a quick look at the work of business expert Glenn Parker,4,present simple,15
C1,Much as I adore killer whales; the programme demonstrated a ruthless side to their character,4,present simple,15
C1,I bought a multi-purpose pen which can also be a knife and a torch,4,future simple,7
C1,The remaining bacteria multiply during the day,4,present simple,15
C1,Mutation; such as frogs becoming princes; is a common theme in children's stories,4,present simple,15
C1,We're definitely going to see a lot more nanotechnology in the future,4,present simple,15
C1,In certain countries; you can try negotiating the price of food in markets,4,future continuous,3
C1,The hero is a nerdy office worker who turns into a spider at the first sign of danger,4,present simple,15
C1,A termite's nest is utterly astonishing,4,present continuous,11
C1,Members of the Superclass share an impressive capacity for networking,4,present simple,15
C1,When a particularly newsworthy crime happens; the politicians rush to make changes,4,present simple,15
C1,I work for an NGO that provides clean water in Africa,4,present simple,15
C1,Change in modern life is being accompanied more and more by a sense of nostalgia,4,present continuous passive,10
C1,There are many advantages to living by the sea. Not least; the fantastic fresh fish in the shops,4,present simple,15
C1,There is a noticeable link between studying music and improving your memory,4,present simple,15
C1,Karapetyan received numerous awards for his underwater rescue,4,past simple,23
C1,Fast food can be every bit as nutritious as other food,4,future simple,7
C1,Obesity is a growing problem in most western societies,4,present continuous,11
C1,The management say it's not obligatory for them to inform people about changes,4,present simple,15
C1,I think cars driven by people will be obsolete within twenty years,4,present simple passive,14
C1,The Rockford Peaches overcame obstacles and got to the top of the All American Girls Baseball League,4,past simple,23
C1,The wedding is off; Sarah's decided she wants to wait to get married,4,present simple,15
C1,I managed to get £10 off the original price,4,present simple,15
C1,I think this milk's off; don't drink it,4,present simple,15
C1,The French and Spanish languages are each controlled by an official body,4,present simple passive,14
C1,The development of offshore campuses is expected to continue,4,present simple,15
C1,On balance; the policy is on course to deliver what it set out to do,4,present simple,15
C1,My girlfriend's always telling me to reduce my workload; she says I'm always on edge,4,present simple,15
C1,The residents know that I'm on hand should they need anything,4,present simple,15
C1,I like the new CEO; she seems really on the ball,4,present simple,15
C1,After my business started doing well; I was never on the breadline again,4,present simple,15
C1,On the face of it; the sharing economy has numerous benefits,4,present simple,15
C1,The project is on the verge of completion,4,present simple,15
C1,The main character was totally one-dimensional and unrealistic,4,past simple,23
C1,Online gaming is hugely popular among teenagers and adults all over the world,4,present simple,15
C1,I like working with Sam because she's always open to new ideas,4,present simple,15
C1,The Bilingual Education Programme has been operational in schools in Madrid since 2004,4,present perfect,13
C1,The human ear is a complex and wonderful organ,4,present simple,15
C1,Successful memes are unforced; starting organically rather than in a marketing meeting,4,present continuous,11
C1,How do these single-celled organisms manage such important functions,4,present simple,15
C1,My cousin from Australia turned up at my flat out of the blue last night,4,past simple,23
C1,I'm afraid twenty-four days' leave is out of the question,4,present simple,15
C1,This type of person is focused on the long-term outcomes,4,present simple passive,14
C1,We need to provide support for people with depression from the outset,4,present simple,15
C1,The construction of the Great Pyramid of Giza was an outstanding achievement,4,past simple,23
C1,My students have all made an outstanding effort to pass their exams,4,present simple,15
C1,We feel this expense would easily be outweighed by the potential benefits,4,present simple,15
C1,It was stupid of us to argue over something so trivial,4,present simple,15
C1,This town has changed a lot over the course of the last ten years,4,present perfect,13
C1,English is probably the language which has borrowed most terms from others over the years,4,present simple,15
C1,Elderly people often become overcautious when they drive,4,present simple,15
C1,We had to overcome many difficulties when my father lost his job,4,present simple,15
C1,The engineers had to overcome many obstacles,4,present simple,15
C1,I oversee a team of fifty staff,4,present simple,15
C1,Ghaziabad in India could overtake Surat in terms of growth rate in the next ten years,4,future simple,7
C1,In some countries; people believe that the person at the top of the company has a good overview,4,present simple,15
C1,Many film-makers have seen our worries about rapid changes overwhelming us,4,present perfect continuous,9
C1,The evidence for climate change is overwhelming,4,present simple,15
C1,The results of the questionnaire were overwhelmingly negative,4,past simple,23
C1,Who did this? Is anyone going to own up,4,present simple,15
C1,Some people now say 'p-book' to refer to traditional print books,4,present simple,15
C1,Rather than just being a pain in the neck; they do play a crucial part in the team,4,present simple,15
C1,Life events such as starting a new job are part and parcel of human existence,4,present simple,15
C1,Three participants got injured at the charity fun run,4,present simple,15
C1,I'm particularly interested in how long animals can travel at the fastest speeds,4,present simple,15
C1,Some party-goers were making a noise outside my window,4,present simple,15
C1,The gamble paid off; women's baseball turned out to be really popular,4,present simple,15
C1,You have to peel the tomatoes; as the skin goes bitter if you leave it in the sauce,4,present simple,15
C1,I always buy whole peppercorns; not ground black pepper,4,present simple,15
C1,They are trying to find out how the human brain perceives different sounds in a noisy environment,4,present simple,15
C1,My best friend often makes perceptive observations about my relationship with my boyfriend,4,present simple,15
C1,You shouldn't persist in doing your son's homework for him,4,future continuous,3
C1,Salespeople sometimes use body language to persuade people to buy their products,4,present simple,15
C1,Lobbyists often represent powerful industries like pharmaceutical corporations,4,present simple,15
C1,Members of the Superclass include billionaire philanthropists,4,present simple,15
C1,All plants depend on sunlight for photosynthesis,4,present simple,15
C1,We are always pleased when our project team is picked out for special recognition,4,present simple passive,14
C1,If a team picks up on their manager's anxiety; it may become nervous in turn,4,present simple,15
C1,Buddy Holly was a pioneer in the world of rock and roll,4,past simple,23
C1,A long; pleasurable walk in the country may not be as beneficial as we once thought,4,past simple,23
C1,The number of new houses built in the city has plummeted in recent years,4,present perfect,13
C1,People used to use chemicals to make their skin pale; poisoning was very common,4,present simple,15
C1,The construction of the Channel Tunnel posed numerous technical problems,4,past simple,23
C1,This issue poses the question; should we really have started the project,4,present simple,15
C1,There is considerable debate about whether they are a positive development or not,4,present simple,15
C1,This type of person possesses excellent communication skills,4,present simple,15
C1,If you praise somebody; and that person goes red; you're more likely to find that person trustworthy,4,present simple,15
C1,Predictably; the city suffers badly from traffic congestion,4,present simple,15
C1,The aging population presents challenges in caring for the elderly,4,present simple,15
C1,Teaching students who don't understand your language presents particular difficulties,4,present simple,15
C1,Although they were very tired; they decided to press on with it and finish the job,4,present simple,15
C1,Many prestigious works of art have concerned heroes who changed into somebody else,4,present perfect,13
C1,Once their prey was in the water; it was only a matter of time before lunch was served,4,past simple passive,22
C1,The basic principles of driving a car are the same in every country,4,present simple,15
C1,Proficiency in a foreign language; particularly English; is an extremely desirable skill,4,present simple,15
C1,My university professor is a prominent figure in the research of early European literature,4,present simple,15
C1,My brother is prone to depression when things aren't going well for him,4,present simple,15
C1,I believe that a significant proportion of members of parliament should be women,4,present simple,15
C1,We all want our children to prosper in life,4,present simple,15
C1,The protagonist is a young boy who is brought up by his elder sister and her husband,4,present simple,15
C1,Vitamin D helps to regulate the correct functioning of proteins and minerals,4,present simple,15
C1,Rothkopf's provocative and at times controversial book is a 'must-read',4,present simple,15
C1,This type of person is usually very dependable and punctual,4,present simple,15
C1,I want a new car; but I've put off buying one till I can find an electric one I like,4,present simple,15
C1,The Mayan pyramids are constructions which show our fascination with the sun,4,present simple,15
C1,Students these days increasingly expect their tuition to be subject to quality assurance,4,present simple,15
C1,After the discovery; the hospital was closed and quarantine was introduced,4,past simple passive,22
C1,The girl was saved by a quick-thinking sailor in a passing boat,4,past simple passive,22
C1,This restaurant is a radical departure in the appreciation of food,4,present simple,15
C1,Humans have a radically different body structure from other animals,4,present simple,15
C1,Big cities like Delhi and Mumbai are growing at a much slower rate,4,present continuous,11
C1,I don't understand the rationale for having this meeting after everyone else has gone home,4,present simple,15
C1,This type of boss always tries to reach consensus in their team,4,present simple,15
C1,Failing my exams gave me a reality check,4,present simple,15
C1,It took them two and a half decades to realize their dream,4,present simple,15
C1,I'm sure I'll realize my ambition of learning Chinese one day,4,present simple,15
C1,She is a reasonable person; and you have always got on well with her,4,present simple,15
C1,I find it reassuring that digital technology hasn't replaced all aspects of communication,4,present continuous,11
C1,Timebanking is a reciprocal service exchange where time; not money; is the unit of the currency,4,present simple,15
C1,My brother is always doing reckless things like cycling at night without any lights,4,present continuous,11
C1,I've got a reconditioned radio from the 1950s that I'm trying to sell,4,present simple,15
C1,If you take notes during a lecture; can you reconstruct the lecture afterwards,4,present simple,15
C1,The Large Hadron Collider recreates the conditions that existed just after the Big Bang,4,present simple,15
C1,We work in various different areas like recruitment; taking on new staff; contracts and so on,4,present continuous,11
C1,It is clear that steps must be taken to rectify the situation,4,present simple,15
C1,Unfortunately the date on these vouchers has expired; so you can't redeem them,4,present perfect,13
C1,The rules of the game were later refined,4,past simple passive,22
C1,He spent a night in jail so that he could reflect on what he'd done,4,future simple,7
C1,My legs were hurting; but I continued running regardless,4,present simple,15
C1,I'm loving my new exercise regime; it's really having a positive effect on me,4,present continuous,11
C1,Regrettably; I didn't have enough time to see the city properly,4,present simple,15
C1,Would you like a cappuccino; a latte or just a regular coffee,4,present simple,15
C1,I was very relieved when my ten-year-old son arrived home yesterday evening,4,present simple,15
C1,Relocating the whole company to our northern office is the best way to reduce costs,4,present simple,15
C1,Women were revealed to be much more reluctant to throw cards away than men,4,present simple,15
C1,Let me rephrase that. What I meant was that not everybody would enjoy that sort of thing,4,future simple,7
C1,If you don't remember the mistakes you make; you'll just reproduce them,4,present simple,15
C1,Feats such as running a marathon require a lot of physical and mental resilience,4,present simple,15
C1,If change isn't handled well; people will always resist it,4,present simple passive,14
C1,A bird's nest is remarkably complex and beautiful,4,present simple,15
C1,If managers fail to take these factors into account; they may find workers are highly resistant to change,4,present simple,15
C1,At ten; you are legally responsible for your actions in England,4,present simple,15
C1,We suggest setting up a Facebook or LinkedIn page restricted to staff,4,present continuous,11
C1,The short-term memory has restricted capacity,4,present perfect,13
C1,Working restrictions for fourteen- and fifteen-year-olds are almost the same in England,4,present simple,15
C1,There is a very big need for older people to retain their independence,4,present simple,15
C1,The workers revolutionized their business through four simple principles,4,past simple,23
C1,Children are happy to sing meaningless rhymes in the playground; and so are adults at football matches,4,present simple,15
C1,The lenses of my glasses are rigid,4,present simple,15
C1,It's important to ring the changes with your exercise regime; otherwise you'll get bored,4,present continuous,11
C1,The lion has a roar which can be heard eight kilometres away,4,present simple,15
C1,Professional sportspeople should realize that they are role models for millions of young people,4,present simple,15
C1,The recipe was rolled out across the country in the 1940s,4,past simple passive,22
C1,I experience a roller coaster of emotions when I watch my favourite team play,4,present simple,15
C1,The sun completes a rotation every twenty-six days,4,present simple,15
C1,Chop the onions roughly; the pieces don't have to be exactly the same size,4,present simple,15
C1,The buses in the city run on waste cooking oil,4,present simple,15
C1,Can you give us a simple rundown of the different types of memory,4,future simple,7
C1,I don't like to rush into decisions,4,present simple,15
C1,By doing this one rush job; we've been able to build on the relationship,4,present simple,15
C1,Killer whales are ruthless and efficient killers,4,present simple,15
C1,I loved the bit at the end where the heroine sacrifices herself,4,present simple,15
C1,We often use the suffix '-gate' to describe any type of scandal,4,present simple,15
C1,Many film-makers create scenarios which reflect changes in our society,4,present simple,15
C1,My immediate reaction was one of slight scepticism,4,past simple,23
C1,The sardines they serve are really scrumptious,4,present simple,15
C1,Once the eggs are beaten in; I'll season it and add some grated nutmeg,4,present simple passive,14
C1,There is seemingly no discernible difference between the teams,4,present simple,15
C1,In your teens; you're often self-conscious about your appearance,4,present simple,15
C1,Our semantic memory allows us to remember specific pieces of information,4,present simple,15
C1,People feel a sense of belonging when they are included in an inside joke,4,present continuous,11
C1,I thought the film was too sentimental,4,past simple,23
C1,The best sequence featured an insect that lived in a hole in the ground,4,past simple,23
C1,My neighbour's dogs have a seriously loud bark,4,present simple,15
C1,We got to New York and set off heading west,4,present simple,15
C1,I think he's trying to set people off against each other; not nice,4,present simple,15
C1,Settlement by foreign peoples has led to the adoption of many new customs,4,present perfect,13
C1,The shareholders' meeting was quite exciting,4,past simple,23
C1,The sharing economy has really taken off in recent years,4,present simple,15
C1,I'm a warden at a sheltered housing complex; a residential option for older people,4,present simple,15
C1,The way we communicate has shifted rapidly over the last ten years,4,present simple,15
C1,When I was a student; I was always short of money,4,past simple,23
C1,A shortage of potatoes led to a terrible famine,4,past simple,23
C1,When was the last time you and a friend or sibling argued over something trivial,4,present simple,15
C1,The best lecturers really signal the direction their talk is going,4,present simple,15
C1,For me; the summer meant lying on the grass in the garden; sipping lemonade,4,present simple,15
C1,He tends to sit on the fence in meetings,4,present simple,15
C1,I can't stand sitcoms; particularly when they add artificial laughter,4,present simple,15
C1,Many food items; such as meat; vegetables and fish; can be cooked on skewers,4,future simple passive,6
C1,He was really skinny after a month of trekking in the jungle,4,present simple,15
C1,I was a good student in my early teens; but then I kind of slacked off,4,past simple,23
C1,Slice the potatoes and chop them into small cubes,4,present simple,15
C1,People regretted letting good friendships slip by over the years,4,present simple,15
C1,I just want to slump in front of the TV and watch the latest detective serial,4,present simple,15
C1,I had to sign my new contract and send it to my employer by snail mail,4,present simple,15
C1,The snapping shrimp makes an astonishingly loud snap that lasts for just one millisecond,4,present simple,15
C1,He's such a snob. He looks down on his neighbours because they drive an old car,4,present simple,15
C1,At this festival; it's totally fine and normal to soak complete strangers,4,present simple,15
C1,Unemployment in the city soared after the car factory was closed,4,past simple passive,22
C1,I use social media to keep in touch with my friends from school,4,present simple,15
C1,Solar power and wind power aren't the answer to our energy problems,4,present simple,15
C1,We shouldn't expect people to simply soldier on if they are having emotional problems,4,present simple,15
C1,You can trust Henry; he's a sound guy,4,present simple,15
