Level,Sentence,level_id,tense,tense_id
B2,A clapstick is a type of musical instrument that ; according to western musicological classification ; falls into the category of percussion .,3,present continuous,11
B2,In the law ; testimony is a form of evidence given by a witness who makes a solemn statement or declaration of fact .,3,present simple,15
C1,This class used to be classified as sea cucumbers in the echinoderms .,4,present simple,15
C1,This class was once classified as sea cucumbers in the echinoderms .,4,past simple passive,22
B2,Amoebozoa are now regarded as a separate kingdom- level clade ; being more closely related to both animals and fungi than to plants .,3,present simple passive,14
B2,Amoebozoa are now considered by most to form a separate kingdom- level clade ; being more closely related to both animals and fungi than to plants .,3,present simple,15
B2,The treaty also encompasses a mutual ; cooperative approach to environmental technology regulations and energy conservation ; and toward international finance and trade .,3,present simple,15
C1,Some clays are thixotropic ; and their behavior is of great importance in structural and geotechnical engineering .,4,present simple,15
C1,Some clays are thixotropic ; with their behavior of great importance in structural and geotechnical engineering .,4,present simple,15
B2,The ladder analogy arises because no single technique can measure distances at all ranges encountered in astronomy .,3,future simple passive,6
B2,The ladder analogy arises because no one technique can measure distances at all ranges encountered in astronomy .,3,future simple passive,6
B2,Evaporation is a very essential part of the water cycle .,3,present simple,15
B2,The crustal portions of oceanic tectonic plates are composed predominantly of basalt ; produced from upwelling mantle below ; the ocean ridges .,3,present simple,15
B2,The crustal portions of oceanic tectonic plates are composed mostly of basalt ; produced from upwelling mantle below mid-ocean ridges .,3,present simple,15
B2,What sexual behavior is considered promiscuous varies between cultures ; as does the prevalence of promiscuity .,3,present simple,15
B2,If the electrons follow the Poisson distribution a partial interference leads to a linear increase in intensity .,3,present simple,15
B2,TLR signaling leads to the induction or suppression of genes that orchestrate the inflammatory response .,3,present simple,15
B2,TLR signaling ultimately leads to the induction or suppression of genes that orchestrate the inflammatory response .,3,present simple,15
C1,Three types of flagella have so far been distinguished : bacterial ; archaeal ; and eukaryotic .,4,present perfect passive,12
B2,A contaminant is a substance present in nature at a level higher than fixed levels or that would not otherwise be there .,3,present simple passive,14
C1,Males and females look pretty similar except during the breeding season ; when the most conspicuous difference is a swollen gland around the male 's vent .,4,present simple,15
C1,Males and females look very similar except during the breeding season when the most conspicuous difference is a swollen gland around the male 's vent .,4,present simple,15
B2,The city is home to a shipbuilding industry ; brewing industry ; and sawmills .,3,present simple passive,14
B2,A request line containing only the path name is accepted by servers to maintain compatibility with HTTP clients before the HTTP / 1.0 specification in .,3,present simple,15
B2,Since the 1980s ; the political groups of the parliamentary right have joined forces around the values of economic liberalism and the building of Europe .,3,present perfect,13
B2,Since the 1980s ; the political groups of the parliamentary right joined forces around the values of economic liberalism and the building of Europe .,3,past simple,23
C1,Artesian wells were named after the old province of Artois in France ; where many artesian wells were drilled by Carthusian monks from 1126 .,4,past simple passive,22
B2,Artesian wells were named after the former province of Artois in France ; where many artesian wells were drilled by Carthusian monks from 1126 .,3,past simple passive,22
C1,The following is a partial list of notable nonfiction works discussing anarcho-capitalism .,4,present simple,15
B2,Despite their extreme luminosity ; many of these stars are too distant to be observed with the naked eye .,3,present simple,15
C1,Despite their extreme luminosity ; many of these stars are nevertheless too distant to be observed with the naked eye .,4,present simple,15
C1,The band gap energy of semiconductors tends to decrease with increasing temperature .,4,present simple,15
C1,The side chains of the cell wall carry the bases responsible for the somatic antigen specificity of these organisms .,4,present simple,15
B2,The side-chains of the cell wall carry the bases responsible for the somatic antigen specificity of these organisms .,3,present simple,15
B2,Some people consider catsuits to be fetish items .,3,present simple,15
B2,Numerous nonferrous alloys ; cast irons ; powder-metallurgy and even plastics are used in the manufacture of gears .,3,present simple passive,14
B2,Bioorganic chemistry is that branch of life science that deals with the study of biological processes using chemical methods .,3,present continuous,11
C1,Unlike architectural design ; where achieving a specific performance level is the main goal ; microarchitectural design pays closer attention to other constraints .,4,present simple,15
B2,Unlike architectural design ; where a specific performance level is the main goal ; microarchitectural design pays closer attention to other constraints .,3,present simple,15
C1,Sympatric speciation is the formation of two or more descendant species from a single ancestral species all occupying the same geographic location .,4,present continuous,11
B2,Sympatric speciation refers to the formation of two or more descendant species from a single ancestral species all occupying the same geographic location .,3,present simple,15
B2,The amethyst woodstar 's natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montanes .,3,present simple,15
C1,Many block ciphers ; such as RC5 ; support a variable block size .,4,present simple,15
B2,This alphabetic system operates on the additive principle in which the numeric values of the letters are added together to obtain the total .,3,present simple,15
C1,If a sequence converges to a limit ; then it is convergent ; otherwise it is divergent .,4,present simple,15
C1,If a sequence converges to some limit ; then it is convergent ; otherwise it is divergent .,4,present simple,15
B2,The bridge is a single-span structure with three bowstring trusses which created two bays for the original two GWR tracks .,3,present continuous,11
C1,The bridge is a single-span structure comprising three bowstring trusses which created two bays for the original two GWR tracks .,4,present continuous,11
B2,Protostars are young objects that have not yet completed the process of contraction from a gas nebula to a veritable star .,3,present simple,15
B2,Rock crawling is about slow-speed ; careful and precise driving ; and high torque generated through large gear reductions in the vehicle 's drivetrain .,3,present simple,15
B2,Construction began in AD 142 at the order of Roman Emperor Antoninus Pius ; and took about twelve years to complete .,3,present simple,15
B2,These spots are often followed within a few days or weeks by a much greater leakage of blood ; which blurs vision .,3,present simple,15
B2,These spots are often followed within a few days or weeks by a much greater leakage of blood ; which blurs the vision .,3,present simple,15
B2,With their long velar filaments deployed ; vampire squids have been observed drifting along in the deep ; black ocean currents .,3,present perfect passive,12
B2,There is no connection between the shape of a bacterium and its colors in the gram staining .,3,present simple,15
B2,A schismatic is a person who creates schism in an organization or who is a member of a splinter group .,3,present simple,15
B2,Surface integrals have applications in physics ; particularly with the theories of classical electromagnetism .,3,present simple,15
B2,The clock signal is a special digital signal that is used to synchronize digital circuits .,3,present simple,15
B2,The clock signal is a special digital signal that is used to synchronize many digital circuits .,3,present simple,15
C1,Christian metal bands exist in all the subgenres of heavy metal music ; and the only common link between most Christian metal bands are the lyrics .,4,present simple,15
B2,Journalists sometimes expose themselves to danger ; especially when reporting in areas of armed conflict or in places that do not respect the freedom of the press .,3,present simple,15
B2,Journalists sometimes expose themselves to danger ; particularly when reporting in areas of armed conflict or in states that do not respect the freedom of the press .,3,present simple,15
C1,The chemosynthetic bacteria grow into a thick mat which attracts other organisms such as amphipods and copepods which graze upon the bacteria directly .,4,present simple,15
B2,Six subclasses are generally recognized ; although many works have included the ostracods among the Maxillopoda .,3,present simple passive,14
B2,Six subclasses are generally recognized ; although many works have further included the ostracods among the Maxillopoda .,3,present simple passive,14
B2,Over 500 atmospheric nuclear weapons tests were done at various sites around the world from 1945 to 1980 .,3,past simple passive,22
C1,Coagulation begins almost instantly after an injury to the blood vessel has damaged the endothelium lining the vessel .,4,present simple,15
C1,Coagulation begins almost instantly after an injury to the blood vessel has damaged the endothelium lining the blood vessel .,4,present simple,15
B2,The fundamental plane is the plane of the Earth 's orbit ; also called the ecliptic plane .,3,present simple,15
B2,The fundamental plane is the plane of the Earth 's orbit ; called the ecliptic plane .,3,present simple,15
B2,Note in the graphic the strong 100;000 year periodicity of the cycles ; and the striking asymmetry of the curves .,3,present simple,15
B2,Note in the graphic ; the strong 100;000 year periodicity of the cycles ; and the striking asymmetry of the curves .,3,present simple,15
B2,Below is a list of longest reigning cruiserweight champions in boxing measured by the individual 's longest reign .,3,present continuous,11
B2,Flannel ; flannelette and cotton flannel can be woven in either a twill weave or plain weave .,3,present simple,15
C1,Finally the commune hosts a waste incinerator which disposes of the waste from 44 surrounding communes .,4,present simple,15
B2,Finally ; the commune hosts a waste incinerator which disposes of the waste from 44 surrounding communes .,3,present simple,15
C1,Many newts produce toxins in their skin secretions as a defence mechanism against predators .,4,present simple,15
B2,Many newts produce toxins in their skin secretions as a defence against predators .,3,present simple,15
B2,A proto-oncogene is a normal gene that can become an oncogene due to mutations or increased expression .,3,present simple,15
B2,The sarus crane is easily distinguished from other cranes in the region by its overall grey color and the contrasting red head and upper neck .,3,present simple passive,14
B2,Above the western entrance is the face of the astronomical clock ; which was destroyed during the 30 year war .,3,present simple,15
C1,The classic varve archetype is a light / dark colored couplet deposited in a glacial lake .,4,present simple,15
B2,The classic varve archetype is a light / dark- colored couplet deposited in a glacial lake .,3,present simple,15
B2,Other authors have attempted to use evolutionary game theory in order to explain the emergence of human attitudes about morality and corresponding animal behaviors .,3,present simple,15
B2,Some computer languages and the IEEE 754 - 2008 standard dictate that in straightforward calculations ; the result should not be rounded twice .,3,future simple passive,6
C1,Thermodynamic power cycles are the basis for the operation of heat engines ; which supply most of the world 's electric power and run almost all motor vehicles .,4,present simple,15
C1,Thermodynamic power cycles are the basis for the operation of heat engines ; which supply most of the world 's electric power and run the vast majority of motor vehicles .,4,present simple,15
B2,There are many different varieties of quartz ; several of which are semi-precious gemstones .,3,present simple,15
B2,Water turbines are divided into two groups ; reaction turbines and impulse turbines .,3,present simple passive,14
C1,Through his work at the Museum he became acquainted with many Egyptologists and archaeologists who visited the Museum .,4,past simple,23
B2,Shanbaug died of pneumonia on 18 May 2015 after being in a persistent vegetative state for nearly 42 years .,3,present simple,15
B2,Shanbaug died from pneumonia on 18 May 2015 after being in a persistent vegetative state for nearly 42 years .,3,present simple,15
C1,The type A viruses are the most virulent human pathogens among the three influenza types and cause the most severe disease .,4,present simple,15
B2,The type A viruses are the most virulent human pathogens among the three influenza types and causes the most severe disease .,3,present simple,15
C1,Corroboree frogs are the first vertebrates discovered that are able to make their own poisonous alkaloid ; pseudo- phrynamine .,4,present simple,15
C1,Corroboree frogs are the first vertebrates discovered that are able to produce their own poisonous alkaloids ; as opposed to obtaining it via diet as many other frogs do .,4,present simple,15
C1,Seal has scarring on his face caused by a type of lupus called discoid lupus erythematosus .,4,present continuous passive,10
C1,The prominent scarring on Seal 's face is the result of a type of lupus called discoid lupus erythematosus ; which affects the skin and leaves large scars .,4,present simple,15
C1,These enzymes are found in bacteria and archaea and defend them against invading viruses ; which are bacteriophages .,4,present simple,15
C1,In the past ; non-photosynthetic plants were mistakenly thought to get food by breaking down organic matter in a manner similar to saprotrophic fungi .,4,present simple,15
C1,In utero ; the epithelium and underlying mesenchyme interact to form hair follicles .,4,present simple,15
C1,Before a baby is born ; the epithelium and underlying mesenchy ma interact to form hair follicles .,4,present simple,15
C1,For example ; cyclohexane and 1 - hexene both have the formula CH .,4,present simple,15
C1,For example ; the chemical formula of cyclohexane and 1 - hexene are CH .,4,present simple,15
C1,At the bottom of the bacterial flagellum ; where it meets the cell membrane ; a motor protein acts as an engine .,4,present simple,15
C1,Some carbocations such as the norbornyl cation exhibit more or less symmetrical three center bonding .,4,present simple,15
C1,The chloroplasts of glaucophytes are known as' muroplasts ' ; ' cyanoplasts ' ; or'cyanelles ' .,4,present simple passive,14
C1,The chloroplasts of glaucophytes are known as' cyanelles ' .,4,present simple passive,14
C1,Chemical vapor deposition is a high temperature method that is widely employed for the preparation of coatings and semiconductors from molecular precursors .,4,present simple,15
C1,Researchers in molecular biology use specific techniques native to molecular biology but increasingly combine these with techniques and ideas from genetics and biochemistry .,4,present simple,15
C1,Sodium bicarbonate may be used to make spills of phosgene harmless .,4,present simple,15
C1,Sodium bicarbonate may be used to neutralize liquid spills of phosgene .,4,present simple,15
C1,Wood is a naturally occurring composite comprising cellulose fibres in a lignin and hemicellulose matrix .,4,present continuous,11
C1,Antidisestablishmentarianism is one of the longest words in the English language .,4,present simple,15
C1,Antidisestablishmentarianism is also referred to as one of the longest non-scientific words in the English language .,4,present simple passive,14
C1,Some enzymes or enzyme complexes require several cofactors .,4,present simple,15
C1,Benzodiazepines are the most commonly used medication for the treatment of alcohol withdrawal .,4,present simple,15
C1,Benzodiazepines are the most commonly used medication for the treatment of alcohol withdrawal and are generally safe and effective in suppressing symptoms of alcohol withdrawal .,4,present simple,15
C1,During the 20th century the concept of pteridosperms was expanded to include various Mesozoic groups of seed plants with fern-like fronds ; such as the Corystospermaceae .,4,present simple,15
C1,Organometallic compounds may be found in the environment .,4,future simple passive,6
C1,The bacteria that cause urinary tract infections typically enter the bladder via the urethra .,4,present simple,15
C1,Arachnids pour digestive juices produced in their stomachs over their prey after killing it with their pedipalps and chelicerae .,4,present simple passive,14
C1,Obligate anaerobes may use fermentation or anaerobic respiration .,4,future simple,7
C1,The tits are generalist insectivores that consume a wide range of small insects and other invertebrates ; particularly small defoliating caterpillars .,4,present simple,15
C1,Protein biosynthesis ; although very similar ; is different for prokaryotes and eukaryotes .,4,present simple,15
C1,Protein biosynthesis differs between prokaryotes and eukaryotes ; though parts of the process are the same in both .,4,present simple,15
C1,The first-line psychiatric treatment for schizophrenia is antipsychotic medication ; which can reduce the positive symptoms of psychosis in about 7 to 14 days .,4,present simple,15
C1,The first-line psychiatric treatment for schizophrenia is antipsychotic medication ; which can reduce the positive symptoms in about seven to fourteen days .,4,present simple,15
C1,Iocaste belongs to the Ananke group ; believed to be the remnants of a break - up of a captured heliocentric asteroid .,4,present simple,15
C1,Frequency - dependent selection occurs when the fitness of a phenotype is dependent on its frequency relative to other phenotypes in a given population .,4,present simple,15
C1,Milkweeds use three primary defenses to limit damage caused by caterpillars : hairs on the leaves ; cardenolide toxins ; and latex fluids .,4,present simple,15
C1,Milkweeds have three defenses to limit damage by caterpillars and other insects : hairs on the leaves ; toxins ; and latex fluids .,4,present simple,15
C1,Plasmapheresis is a medical therapy that involves blood plasma extraction ; treatment ; and reintegration .,4,present simple,15
C1,Plasmapheresis is a medical therapy which involves taking out blood plasma ; treating it ; and putting it back in the patient .,4,present simple,15
C1,Wormholes are a common element in science fiction because they allow interstellar ; intergalactic ; and sometimes even interuniversal travel within human lifetime scales .,4,present simple,15
C1,When the embryonic prosencephalon fails to divide the brain into two lobes ; it results in a condition known as holoprosencephaly .,4,present simple,15
C1,When the embryonic forebrain fails to divide the brain into two lobes ; it results in a condition known as holoprosencephaly .,4,present simple,15
C1,Subfamily Nymphicinae Subfamily Calyptorhynchinae : The black cockatoos,4,present simple,15
C1,Mycorrhizal plants are often more resistant to diseases ; such as those caused by microbial soil- borne pathogens .,4,present simple passive,14
C1,Cetaceans and artiodactyls now are classified under the order Cetartiodactyla ; often still referred to as Artiodactyla ; which includes both whales and hippopotamuses .,4,present simple,15
C1,Both cetaceans and artiodactyl are now classified under the super-order Cetartiodactyla ; which includes both whales and hippopotamuses .,4,present simple,15
C1,In the natural sciences ; gradualism is the theory which holds that profound change is the cumulative product of slow but continuous processes ; often contrasted with catastrophism .,4,present simple,15
C1,Fibroblasts are similar to cellular automata ; as each fibroblast only interacts with its neighbors .,4,present simple,15
C1,Eunomia appears to be an elongated but fairly regularly shaped body ; with what appear to be four sides of differing curvature and noticeably different average compositions .,4,present simple,15
C1,The fundamental objects of study in algebraic geometry are algebraic varieties ; which are geometric manifestations of solutions of systems of polynomial equations .,4,present simple,15
C1,Hepatitis C testing usually begins with blood tests that look for antibodies to the Hepatitis C virus ; using a technique called an enzyme immunoassay .,4,present simple,15
C1,Other types of anal carcinoma are adenocarcinoma ; lymphoma ; sarcoma or melanoma .,4,present simple passive,14
C1,Other types of anal cancer are adenocarcinoma ; lymphoma ; sarcoma or melanoma .,4,present simple passive,14
C1,Unlike lepidosaurian reptiles ; pelycosaurs lacked reptilian epidermal scales .,4,past simple,23
C1,Unlike lepidosaurian reptiles ; pelycosaurs lacked epidermal scales .,4,past simple,23
C1,The Pyxicephalidae contain two subfamilies ; with a total of 12 genera .,4,present simple,15
C1,However ; paleotempestological research allows reconstruction of pre-historic hurricane activity trends on timescales of centuries to millennia .,4,present simple,15
C1,However ; palaeotempestological research allows reconstruction of pre-historic hurricane activity trends on timescales of centuries to millennia .,4,present simple,15
C1,Differential cryptanalysis attacks are usually chosen plaintext attacks ; meaning that the attacker must be able to obtain encrypted ciphertexts for some set of plaintexts of his choosing .,4,present simple,15
C1,It has been suggested that many of the existing plant and most animal species have undergone an event of polyploidization in their evolutionary history .,4,present simple,15
C1,Like several other Arctiidae larvae ; cinnabar caterpillars can turn cannibalistic .,4,future simple,7
C1,Like several other Arctiidae moth larvae ; the cinnabar caterpillars can turn cannibalistic .,4,future simple,7
C1,Kimberlite has attracted attention because it serves as a carrier of diamonds and garnet peridotite mantle xenoliths to the Earth 's surface .,4,present simple,15
C1,Despite its relative rarity ; kimberlite has attracted attention because it serves as a carrier of diamonds and garnet peridotite mantle xenoliths to the Earth 's surface .,4,present simple,15
C1,The most prevalent transmitter is glutamate ; which is excitatory at well over 90 % of the synapses in the human brain .,4,present simple,15
C1,Palladium nitrate may be prepared by dissolving palladium oxide hydrate in dilute nitric acid ; followed by crystallization .,4,future simple passive,6
C1,Palladium nitrate may be prepared by dissolving palladium oxide hydrate in dilute nitric acid followed by crystallization .,4,future simple passive,6
C1,The gymnosperms and angiosperms together compose the spermatophytes or seed plants .,4,present simple,15
C1,The gymnosperms and angiosperms together make up the spermatophytes or seed plants .,4,present simple,15
C1,An example is the thermal ring-opening reaction of 3;4 - dimethylcyclobutene .,4,present simple,15
C1,A classic example is the thermal ring-opening reaction of 3;4 - dimethylcyclobutene .,4,present simple,15
C1,Cryptobranchids are large salamanders ; with large folds of skin along their flanks .,4,present simple,15
C1,Cryptobranchids are large ; fat salamanders ; with folds of skin along their flanks .,4,present simple,15
C1,Another example is in the proposed biosynthesis of aranotin ; a naturally occurring oxepine ; and its related compounds .,4,present simple passive,14
C1,Nesomyids are small - to medium-sized rodents ; with the largest being the size of a rat .,4,present continuous,11
C1,Haematoxylin and eosin staining is frequently used in histology to examine thin tissue sections .,4,present simple,15
C1,Three types of flagella have so far been distinguished ; bacterial ; archaeal and eukaryotic .,4,present perfect passive,12
C1,In a simple example ; the two bromine atoms in 3 - tert- butyl- trans - 1; 2 - dibromohexane mutarotate by heating .,4,present simple,15
C1,In a straightforward example the two bromine atoms in 3 - tert- butyl- trans - 1; 2 - dibromohexane mutarotate by heating .,4,present simple,15
C1,Numerous nonferrous alloys ; cast irons ; powder-metallurgy and plastics are used in the manufacture of gears .,4,present simple passive,14
C1,A schismatic is a person who creates or incites schism in an organization or who is a member of a splinter group .,4,present simple,15
C1,Surface integrals have applications in physics ; particularly with the classical theory of electromagnetism .,4,present simple,15
C1,Polydnaviruses are a unique group of insect viruses that have a mutualistic relationship with some parasitic wasps .,4,present simple,15
C1,Polydnaviruses are a unique group of insect viruses that have a mutualistic relationship with parasitic wasps .,4,present simple,15
C1,The authors were able to experimentally determine a rate law at 261.2 K for the reaction of 1;2 - dimethylidenecyclohexane with sulfur dioxide to give the corresponding sulfolene .,4,present simple,15
C1,The authors were able to experimentally work out a rate law at 261.2 K for the reaction of 1;2 - dimethylidenecyclohexane with sulfur dioxide to give the corresponding sulfolene .,4,present simple,15
C1,The chemosynthetic bacteria grow into a thick mat which attracts other organisms ; such as amphipods and copepods ; which graze upon the bacteria directly .,4,present simple,15
C1,A proto-oncogene is a normal gene that could become an oncogene due to mutations or increased expression .,4,present simple,15
C1,The piezoelectric effect is generally stronger in materials that also show pyroelectricity ; and all pyroelectric materials are also piezoelectric .,4,present simple,15
C1,The piezoelectric effect is generally stronger in materials that also exhibit pyroelectricity ; and all pyroelectric materials are also piezoelectric .,4,present simple,15
A1,Is that your bike ?,0,present simple,15
A1,She had a beautiful necklace around her neck .,0,past simple,23
A1,I forgot to bring my umbrella .,0,present simple,15
A1,The baby kept crying .,0,past simple,23
A1,Do you know what you 're doing this weekend ?,0,present simple,15
A1,No one had money .,0,past simple,23
A1,Ben must like his new car a lot .,0,future simple,7
A2,Harrison got very excited when his parents gave him a car .,1,past simple,23
A1,I like dogs more than cats .,0,present simple,15
A2,Now I am being called by Softbank ; too !,1,present continuous passive,10
A2,Larry has a shark 's tooth .,1,present simple,15
A1,He 's already gone to bed .,0,present perfect,13
A2,He 's very good at taking care of children .,1,present continuous,11
A2,Sushi is raw fish .,1,present simple,15
A2,Children love to play outdoors .,1,present simple,15
A1,I want to eat something sweet .,0,present simple,15
A2,I will do it as soon as I return .,1,present simple,15
A1,Can you draw the British flag ?,0,future simple,7
A2,She 's so quiet that we forget she 's here .,1,present simple,15
A1,Where are my khaki shorts ?,0,present simple,15
A2,These are the friends whose names you know .,1,present simple,15
A1,David sent his friend a wedding gift .,0,past simple,23
A1,I wish I had some cool water to drink .,0,present simple,15
A2,Do n't wear khakis to the business meeting .,1,present simple,15
A2,Mother was too shy to wear a bikini .,1,present simple,15
A1,Shall I teach you to dance ?,0,present simple,15
A2,This huge store only has three cashiers !,1,present simple,15
A2,These were the men who ran the red light .,1,past simple,23
A1,His wife is Vietnamese .,0,present simple,15
A2,They were cycling in the mountains .,1,present simple,15
A1,They 've just asked her to stay another year .,0,present simple,15
A2,I have lunch after third period .,1,present perfect,13
A2,This iPad is as fast as a desktop computer .,1,present simple,15
A1,It was past twelve when we arrived home .,0,past simple,23
A1,I find it easy to sleep .,0,present simple,15
A2,He planned to kill the president .,1,present simple,15
A2,I wish I could have stayed there forever on that beach .,1,present simple,15
A2,I could n't do it even if I tried .,1,future simple,7
A2,Keep your knees up when you jump .,1,present simple,15
A1,You may drive my car .,0,future simple,7
A1,Driving is something I enjoy doing .,0,present simple,15
A2,Do your work ; or you wo n't get paid .,1,present simple,15
A1,I wish it could be different .,0,present simple,15
A2,It 's hard to tell if these are my socks or his .,1,present simple,15
A2,I always wanted to be an athlete .,1,present simple,15
A1,She 's changed her major from math to chemistry .,0,present simple,15
A2,Were there any dresses you wanted to buy ?,1,present simple,15
A2,Carley went shopping for a dress today .,1,present simple,15
A1,He has a talking dog .,0,present continuous,11
A1,What 's the date today ?,0,present simple,15
A2,I thought I had to talk to him .,1,present simple,15
A1,I thought I saw him .,0,past simple,23
A2,There is very little traffic on Sundays here .,1,present simple,15
A1,He ran to the bus stop .,0,past simple,23
A1,Sugar was bad for Henry .,0,past simple,23
A2,We always see red fruit in the autumn .,1,present simple,15
A2,You can find the contractor in his office .,1,future simple,7
A2,I 'm looking for a carpenter .,1,present continuous,11
A1,Let 's go for a bike ride .,0,present simple,15
A2,The divers were protected by a metal cage .,1,past simple passive,22
A2,He has done more than anyone else .,1,present perfect,13
A1,I was called twice about it .,0,past simple passive,22
A2,Those musicians ' guitars were stolen .,1,past simple passive,22
A2,We should ask Amanda how to start a volunteer project .,1,present simple,15
A1,We went to look for food .,0,present simple,15
A2,Do you know what to say if you are stopped by the police ?,1,present simple,15
A1,Megan started playing soccer during the summer break .,0,present simple,15
A2,I do n't often wear ball gowns .,1,present simple,15
A2,John did n't know why Amanda was so angry at him .,1,present simple,15
A1,John knew they were bad people .,0,past simple,23
A2,The driver did n't know where to turn .,1,present simple,15
A1,I ca n't read all of these books .,0,future simple,7
A2,It is easy to understand people who speak clearly .,1,present simple,15
A2,You are as beautiful as ever to me .,1,present simple,15
A2,She was as helpless as a baby .,1,past simple,23
A2,It is difficult to talk to her peacefully .,1,present simple,15
A1,We watch the Olympics on TV .,0,present simple,15
A1,That clock is five minutes fast .,0,present simple,15
A1,I slept while he was gone .,0,present simple,15
A1,He was as old as my father .,0,past simple,23
A1,Many Russians died in WWII .,0,past simple,23
A2,Could you get my waiter ; please ?,1,present simple,15
A2,Fortunately ; salad was Gina 's favorite food .,1,past simple,23
A2,There is a photographer 's studio over there .,1,present simple,15
A2,I buy my bread from a local baker .,1,present simple,15
A2,They must be exhausted after their three month journey in Africa .,1,future simple passive,6
A1,She is jealous of your dog .,0,present simple,15
A1,I think that one is his .,0,present simple,15
A2,Do n't go swimming over there .,1,present simple,15
A2,If you wanted to talk to someone ; who would you call ?,1,present simple,15
A1,You must feel very sick .,0,future simple,7
A1,My mother calls every weekend .,0,present simple,15
A2,Is there any of the vegetable spaghetti left from last night 's dinner ?,1,present simple passive,14
A2,Spotlight is a movie about some Boston reporters .,1,present simple,15
A2,I made dinner while you were napping .,1,present simple,15
A2,I will come with you to make sure you are okay .,1,present simple,15
A2,The temperature dropped as low as minus 20 .,1,past simple,23
A1,I did n't tell her to go .,0,present simple,15
A2,We have to change planes in New York .,1,present simple,15
A1,They were all required to wear suits .,0,present simple,15
A2,We rushed to the place where we last saw her .,1,past simple,23
A1,She is usually understanding .,0,present simple,15
A1,It was the teacher who wrote that .,0,past simple,23
A2,I wish I could be more like you .,1,present simple,15
A1,I met someone who is also from Vancouver .,0,present simple,15
A1,I hate Monday morning .,0,present simple,15
A2,She keeps the key in a flower pot by the door .,1,present simple,15
A1,They stood watching us from the window .,0,present simple,15
A2,The doctor asked if he had come to yet .,1,past simple,23
A2,When was the last time you saw yours ?,1,past simple,23
A1,Her son became a dentist .,0,past simple,23
A2,She 's inviting all her friends to the picnic .,1,present continuous,11
A1,It is close to the station but far from home .,0,present simple,15
A2,He needs to make it clear .,1,present simple,15
A1,He said he had to come .,0,present simple,15
A2,I wish I knew who broke in to our house .,1,present simple,15
A2,I wish I could tell you who was responsible ; but we may never know .,1,present simple,15
A2,He walked around the garden .,1,past simple,23
A1,She does n't want this one .,0,present simple,15
A1,I do n't know where I 'm going .,0,present simple,15
A1,I did n't know where you went .,0,present simple,15
A2,We saw a brown mouse run across the road .,1,past simple passive,22
A1,You have nothing left .,0,present perfect,13
A1,Many things were broken .,0,past simple passive,22
A2,Did you brush your teeth ?,1,present simple,15
A1,Have you changed your hairstyle ?,0,present simple passive,14
A2,I have n't changed anything .,1,present perfect,13
A2,I am very content with life and every day is filled with laughter .,1,present simple,15
A2,I 've never seen a movie about frogs .,1,present perfect,13
A2,Are you on the field hockey team ?,1,present simple,15
A2,Can anyone lend me a pencil ?,1,future simple,7
A2,He failed the test to become a firefighter .,1,present simple,15
A2,Not all people like to have their pictures taken .,1,present simple,15
A1,The dog learned to sit .,0,present simple,15
A1,We can watch the planes from here .,0,future simple,7
A2,Everyone looked for the missing boys .,1,present simple,15
A2,Who is the Israeli prime minister now ?,1,present simple,15
A2,We hired a new gardener .,1,past simple,23
A2,He fell on his knees .,1,past simple,23
A1,I said this movie must be good .,0,future simple,7
A2,We were very close to going to France ; but the flight was canceled .,1,present simple,15
A2,That was the day when we saw it .,1,past simple,23
A1,I 've spoken with all the parents except for his .,0,present perfect,13
A2,I do n't like wearing skirts during winter .,1,present simple,15
A2,I shop where I see happy employees .,1,present simple,15
A1,Have you lost your mind ?,0,present simple passive,14
A2,Have you made up your mind ?,1,past simple,23
A2,I wonder why people still die of curable diseases .,1,present simple,15
A2,He is the man whose daughter is missing .,1,present simple,15
A2,These sneakers are so soft I could wear them to sleep in .,1,present simple,15
A1,Did you get what you wanted ?,0,present simple,15
A2,He did n't know how he should state that .,1,present simple,15
A2,They 'd be angry if she had gone too .,1,future simple,7
A2,She said she has not seen anyone all night .,1,past simple,23
A2,Nothing is as good as my mother 's homemade seafood pasta .,1,present simple,15
A2,Not all adults are always correct in what they do or say .,1,present simple,15
A1,This will help them to improve .,0,present simple,15
A2,Mayweather is the current heavy weight champion .,1,present simple,15
A2,He recently started boxing .,1,past simple,23
A1,My flight leaves at two o'clock .,0,present simple,15
A1,Latin is a dead language .,0,present simple,15
A1,We waited a long time for her arrival .,0,past simple,23
A1,They wish they could be happy .,0,present simple,15
A1,I am a high- level manager in a small company .,0,present simple,15
A2,A man dressed as a policeman was asking questions .,1,present simple,15
A1,It 's easy to buy silk in Asia .,0,present simple,15
A2,I love my cashmere sweater !,1,present simple,15
A2,I told her to call me if there was any news on his condition .,1,present simple,15
A1,The park near our house reminds me of our first date .,0,present simple,15
A1,The Seto Ohashi Bridge was built in the 1980s .,0,past simple passive,22
A2,Were there dogs at the park ?,1,present simple,15
A2,The teacher loves picking on me .,1,present continuous,11
A1,The highway is faster .,0,present simple,15
A2,This is an area where most people drive rather than walk .,1,present simple,15
A2,I was excited because Stella and I had 500 dollars to share between the two of us .,1,past simple,23
A1,I have been ill since morning .,0,present perfect,13
A2,It was that time when you got sick .,1,past simple,23
A2,Is the dog safe to pet ?,1,present simple,15
